통계표,계정항목,단위,가중치,변환,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12,2025/01,2025/02,2025/03,2025/04,2025/05,2025/06,2025/07,2025/08,2025/09,2025/10,2025/11,2025/12
"4.2.1. 소비자물가지수","        쌀국수","2020=100","0.6","원자료","105.07","105.81","107.18","108.46","108.75","108.99","109.89","110.99","112.04","112.35","113.12","113.56","113.92","114.63","115.35","116.22","116.37","116.67","116.88","117.37","117.43","117.54","118.27","118.41","119.82","120.62","120.82","121.07","121.21","121.38","121.81","121.81","121.69","122.08","122.16","122.32","122.61","123.24","123.87","124.71","124.84","125.07","125.5","125.94","126.34","126.76","127.32","127.96"
"4.2.1. 소비자물가지수","        커피(외식)","2020=100","8.8","원자료","101.49","103.75","104.3","104.72","104.95","105.06","105.14","105.06","105.45","105.57","105.57","105.57","106.02","106.25","106.28","106.24","106.41","106.41","106.5","106.51","106.7","106.69","106.7","106.71","106.86","106.9","106.9","106.96","106.96","106.96","107","105.5","106.03","105.28","106.78","106.79","106.79","108.35","108.6","110.37","110.42","111.42","111.43","111.43","111.43","111.43","111.43","111.43"
"4.2.1. 소비자물가지수","        기타음료(외식)","2020=100","0.5","원자료","101.9","102.3","102.61","102.73","102.73","102.65","102.68","102.57","102.69","102.72","102.72","102.76","104.1","104.7","104.81","104.72","104.85","104.79","105.02","105.21","105.21","105.35","105.37","105.37","105.33","105.33","105.38","105.38","105.38","105.38","105.44","104.76","104.76","104.78","105.67","105.62","105.62","106.48","106.7","107.32","107.32","107.32","107.34","107.34","107.34","107.34","107.34","107.34"
"4.2.1. 소비자물가지수","        소주(외식)","2020=100","2.5","원자료","101.42","101.42","103.3","105.22","106.32","107.19","107.71","108.11","110.16","110.44","110.65","111.6","111.67","112.64","114.41","114.88","115.24","115.09","115.09","115.09","115.09","115.62","115.9","117.07","116.99","117.02","116.6","116.83","116.57","115.69","115.69","115.81","114.45","114.51","114.92","114.78","115.13","115.13","115.13","115.68","115.75","115.75","115.82","115.87","115.24","115.65","115.8","116.27"
"4.2.1. 소비자물가지수","        맥주(외식)","2020=100","4.8","원자료","101.68","102.03","103.72","105.38","106.44","107.78","108.45","108.67","109.88","110.39","110.73","111.66","111.87","112.59","113.87","114.44","114.72","114.67","114.68","114.71","114.82","115.47","116.31","117.77","118.02","118.42","118.4","118.87","118.82","118.09","118.24","118.26","117.21","117.35","117.4","117.33","117.39","117.44","117.58","118.55","118.64","118.71","118.75","118.83","118.42","118.67","118.79","118.79"
"4.2.1. 소비자물가지수","        막걸리(외식)","2020=100","0.3","원자료","108.48","108.91","109.93","110.36","110.81","111.23","111.84","112.38","112.38","112.91","113.12","113.62","113.69","114.48","115.65","116.14","116.31","116.32","116.32","116.41","116.61","116.94","116.61","116.68","116.68","117.15","117.15","117.9","118.04","118.2","118.41","118.41","118.6","119.4","119.52","119.52","119.52","119.78","120.11","120.44","120.5","120.5","120.5","120.82","120.18","120.18","120.18","120.01"
"4.2.1. 소비자물가지수","        구내식당식사비","2020=100","11.9","원자료","105.9","106.09","106.98","107.48","107.56","107.63","108.75","108.96","109.69","110.58","111.17","111.28","112.6","112.9","114.35","115.98","116.46","116.46","117.19","117.24","117.24","117.24","117.24","117.24","118.1","118.15","120.15","120.66","121.11","121.41","121.63","121.76","121.93","121.93","121.95","121.95","122.53","122.77","123.45","123.71","124.07","124.11","124.19","124.44","124.29","124.29","124.29","124.6"
"4.2.1. 소비자물가지수","        도시락","2020=100","0.6","원자료","106.09","106.09","107.65","107.65","107.65","111.98","111.98","111.98","111.98","111.98","111.98","111.98","115.49","115.49","117.05","117.05","116.42","116.42","119.6","119.6","119.6","119.6","119.6","119.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","129.28","132.88","132.88","132.88","132.88","132.88","132.88","132.88","132.88","132.88","134.34","134.34","139.23","139.23","139.23"
"4.2.1. 소비자물가지수","    숙박 서비스","2020=100","6.7","원자료","102.89","100.78","97.99","99.93","102.19","102.28","113.65","119.11","106.56","107.79","105.66","109.2","109.75","105.58","105.46","107.95","109.77","109.46","117.77","124.79","111.08","111.86","108.53","115.74","110","110.06","109.87","110.96","112.92","113.13","121.63","126.99","114.71","115.58","113.51","115.52","116.37","110.54","113.69","114.9","118.59","114.99","124.79","131.41","116.08","124.69","117.84","119.98"
"4.2.1. 소비자물가지수","      숙박 서비스","2020=100","6.7","원자료","102.89","100.78","97.99","99.93","102.19","102.28","113.65","119.11","106.56","107.79","105.66","109.2","109.75","105.58","105.46","107.95","109.77","109.46","117.77","124.79","111.08","111.86","108.53","115.74","110","110.06","109.87","110.96","112.92","113.13","121.63","126.99","114.71","115.58","113.51","115.52","116.37","110.54","113.69","114.9","118.59","114.99","124.79","131.41","116.08","124.69","117.84","119.98"
"4.2.1. 소비자물가지수","        호텔숙박료","2020=100","2.1","원자료","101.62","99.5","95.6","101","105.51","103.86","120.76","123.78","109.94","115.09","112.4","115.46","113.3","107","107.73","113.59","116.16","114.71","122.48","131.17","116.12","120.47","115.22","125.47","111.9","112.71","114.12","118.11","120.02","120.29","126.44","133.21","121.3","128.01","123.46","123.93","117.81","108.13","116.16","122.2","126.56","119.69","127.96","135.14","125.29","138.75","129.53","128.78"
"4.2.1. 소비자물가지수","        여관숙박료","2020=100","1.5","원자료","98.94","99.24","99.91","99.91","100.16","100.82","102","102.84","102.74","104.4","104.14","104.62","104.47","104.72","104.88","105.91","105.64","105.88","106.87","107.65","106.58","107.54","107.22","107.17","107.24","107.16","106.81","107.72","107.13","107.34","107.98","108.29","107.99","107.85","108.04","108.06","107.8","107.92","107.84","107.28","108.43","108.18","108.67","108.99","108.74","109.44","108.59","108.3"
"4.2.1. 소비자물가지수","        콘도이용료","2020=100","0.8","원자료","114.96","103.25","92.23","93.08","94.23","92.5","106.96","131.62","100","98.8","93.63","107.89","117.9","101.68","97.51","98.64","104","104.52","120.55","144.08","109.24","106.72","99.16","123.53","119.09","109.93","105.43","105.37","111.34","108.28","133.88","150.45","114.78","109.62","107.77","121.56","143.4","127.44","124.66","123.91","133.89","123.95","153.79","173.07","117.02","138.58","123.35","139.94"
"4.2.1. 소비자물가지수","        학교기숙사비","2020=100","0.9","원자료","101.7","101.7","103.22","103.22","103.22","103.22","103.22","103.22","103.51","103.51","103.51","103.51","103.51","103.51","106.19","106.19","106.19","106.19","106.19","106.19","106.77","106.77","106.77","106.77","106.77","106.77","110.49","110.49","110.49","110.49","110.49","110.49","110.82","110.82","110.82","110.82","110.82","110.82","114.98","114.98","114.98","114.98","114.98","114.98","115.38","115.38","115.38","115.38"
"4.2.1. 소비자물가지수","        휴양시설이용료","2020=100","1.4","원자료","101.96","101.49","98.5","99.48","102.84","105.99","126.52","132.94","111.02","108.21","105.16","108.8","108.88","107.33","106.14","107.78","109.95","110.02","128.36","134.76","111.77","109.55","106","111.36","106.12","110.85","108.41","106.77","110.56","112.83","129.18","135","114.19","111.67","109.23","110.01","110.45","105.8","108.22","106.24","110.5","109.39","126.59","136.31","109.65","117.96","108.29","110.18"
"4.2.1. 소비자물가지수","  기타 상품 및 서비스","2020=100","52.7","원자료","105","106.35","106.09","105.83","107.73","108.7","109.12","109.22","109.61","110.06","110.46","111.04","112.99","113.27","113.61","114.75","114.29","114.47","114.77","115.19","115.3","115.25","115.27","115.58","118.38","118.25","118.49","119.14","119.13","119.63","119.78","119.23","118.97","120.08","120.2","119.71","123","123.07","123.52","124.98","124.94","124.93","124.98","124.93","125.17","125.26","125.23","125.57"
"4.2.1. 소비자물가지수","    미용용품 및 미용 서비스","2020=100","25.9","원자료","103.5","105.95","105.13","104.69","106.88","108.8","109.65","109.75","110.4","111.2","112.01","112.66","113.47","113.63","114.28","114.69","114.5","114.36","114.46","114.98","114.49","114.85","114.63","115.22","115.58","115.68","116.22","116.42","116.35","117.19","117.52","116.46","115.96","118.23","118.45","117.62","117.91","117.77","118.78","120.05","119.79","119.76","119.81","119.7","120.15","120.31","120.34","120.55"
"4.2.1. 소비자물가지수","      이미용 및 미용시설","2020=100","11","원자료","102.63","103.72","104.16","104.79","105.19","105.46","106.21","106.44","106.81","107.21","107.73","108.8","109.65","110.33","111.44","112.38","112.71","113.09","113.4","113.6","113.78","113.96","114.12","114.15","114.84","115.06","115.41","115.72","116.08","116.11","116.31","116.61","116.98","117.23","117.54","117.68","118.58","119.22","119.83","120.12","120.13","120.16","120.34","120.46","120.51","120.6","120.93","121.1"
"4.2.1. 소비자물가지수","        목욕료","2020=100","0.6","원자료","104.21","105.72","106.93","107.72","108.27","108.51","109.79","111.04","111.92","112.55","113.73","114.73","116.46","118.78","121.64","122.6","123.75","124.09","124.33","124.49","125.76","125.87","126.61","127.13","128.57","129.21","129.84","130.28","130.52","130.63","130.45","130.53","131.38","131.47","132","132.17","132.87","133.26","134.13","134.23","134.23","134.23","134.47","134.53","134.36","135","135.25","135.9"
"4.2.1. 소비자물가지수","        찜질방이용료","2020=100","0.6","원자료","102.84","103.92","104.52","105.24","106.29","106.71","107.87","108.2","109.06","109.73","111.09","112.02","113.41","114.98","118.01","119.39","119.7","119.93","120.1","120.27","121.61","122.48","123.38","124.49","125.68","125.97","126.5","127.05","127.19","127.53","127.59","127.72","128.29","128.48","129.27","129.42","130.65","131.24","131.77","131.82","131.77","131.77","132.29","132.33","132.44","132.55","132.75","132.74"
"4.2.1. 소비자물가지수","        이발료","2020=100","0.3","원자료","102.58","102.82","103.39","104.68","104.88","105.28","106.34","106.86","107.08","107.65","107.79","108.22","108.87","109.24","110.26","111.01","111.04","111.23","111.68","112.16","112.24","112.35","112.4","112.67","113.53","113.64","114.12","114.45","114.73","114.73","115.03","115.18","115.06","115.31","115.16","115.16","115.21","115.66","116.13","116.83","116.68","116.68","116.68","116.75","117.3","117.84","118.35","118.52"
"4.2.1. 소비자물가지수","        미용료","2020=100","7.3","원자료","102.02","103.33","103.65","104.35","104.64","104.87","105.61","105.77","106.15","106.54","107.12","108.35","109.04","109.57","110.4","111.21","111.55","112.01","112.24","112.37","112.35","112.49","112.54","112.41","113.1","113.24","113.59","113.73","114.18","114.07","114.33","114.69","115.01","115.34","115.55","115.73","116.75","117.47","118.24","118.5","118.52","118.52","118.73","118.73","118.79","118.83","119.1","119.27"
"4.2.1. 소비자물가지수","        뷰티미용료","2020=100","2.2","원자료","103.69","104.08","104.61","104.86","105.44","105.76","106.27","106.43","106.53","106.77","106.75","107.42","108.41","109","110.1","111.3","111.47","111.7","112.28","112.69","112.9","113.12","113.29","113.41","113.7","114.1","114.3","115.04","115.21","115.62","115.73","115.94","116.38","116.4","116.9","117.01","117.57","118","118.06","118.53","118.53","118.66","118.7","119.21","119.23","119.3","119.87","119.96"
"4.2.1. 소비자물가지수","      개인용 전기용품 및 미용용품","2020=100","14.9","원자료","104.06","107.56","105.78","104.51","108.07","111.26","112.19","112.18","113.05","114.18","115.19","115.5","116.3","116.06","116.34","116.36","115.76","115.2","115.16","115.93","114.93","115.41","114.91","115.93","116.04","116.04","116.73","116.85","116.44","117.91","118.34","116.23","115.06","118.88","119.04","117.44","117.29","116.55","117.86","119.87","119.4","119.33","119.28","119","119.74","119.97","119.77","120"
"4.2.1. 소비자물가지수","        면도기","2020=100","0.4","원자료","99.62","99.05","98.18","100.83","99.43","103.95","106.14","116.08","112.68","114.5","113.94","118.03","122.93","122.97","120.57","123.69","119.94","123.72","122.68","123.82","124.49","123.93","123.2","125.19","125.26","125.62","117.2","121.84","113.09","117.96","117.51","124.53","116.81","124.25","117.61","118.98","118.52","126.29","118.48","118.52","119.43","114.79","128.65","125.42","123.87","122.99","123.01","126.74"
"4.2.1. 소비자물가지수","        헤어드라이어","2020=100","0.7","원자료","99.18","127.54","97.18","97.18","100.58","105.87","127.62","120.62","126.72","136.07","131.82","126.72","140","139.25","124.74","123.08","123.08","122.01","121.8","125.02","123.31","140.56","138.81","143.06","138.79","143.31","144.13","145.88","138.06","147.35","138.76","102.34","97.31","140","139.38","108.42","110.94","116.73","111.19","129.58","115.92","110.76","111.75","113.12","115.34","113.89","114.4","112.58"
"4.2.1. 소비자물가지수","        칫솔","2020=100","0.4","원자료","99.18","103.6","103.95","97.51","104.58","104.74","102.53","105.9","104.56","102.3","103.88","100.62","102.47","102.88","99","104.6","102.53","102.68","105.13","104.74","101.67","104.43","102.94","104.08","103.4","101.66","102.88","97.84","104.63","105.37","102.68","103.52","104.75","104.37","101.93","105.1","104.47","103","104.68","105.09","101.66","103.64","103.12","99.08","102.46","104.15","100.79","104.19"
"4.2.1. 소비자물가지수","        치약","2020=100","0.5","원자료","94.14","98.59","98.54","94.29","100.23","104.19","98.36","106.77","104.26","97.96","98.61","97.59","97.93","98.79","105.68","106.62","104.75","108.22","105.67","106.73","106.84","105.21","105.43","104.74","106.21","103.47","108.81","108.92","108.27","109.03","107.87","107.37","106.61","107.03","105.77","107.02","109.3","100.67","107.72","109.2","109.99","113.41","112.21","115.3","120.35","117.32","116.85","117.36"
"4.2.1. 소비자물가지수","        비누","2020=100","0.3","원자료","106.98","115.03","112.23","111.95","118.29","124.05","125.35","123.83","124.01","130.64","131.35","131.45","132.9","135.52","131.4","131.19","131.74","131.79","132.15","131.99","133.06","130.1","128.89","129.28","129.31","133.25","133.1","130.1","131.7","132.67","129.63","129.94","130.51","134.08","131.21","133.24","136.15","140.42","136.58","138.43","136.69","136.09","137.58","133.97","133.97","133.84","136.94","137.15"
